DATAFLOW,SEXP: Sex,PCHAR: Selected person characteristic,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2159: 2159,POA: Postal Areas,1: New South Wales,2021,5148
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6169: 6169,POA: Postal Areas,5: Western Australia,2021,35317
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5051: 5051,POA: Postal Areas,4: South Australia,2021,15130
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5510: 5510,POA: Postal Areas,4: South Australia,2021,104
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5654: 5654,POA: Postal Areas,4: South Australia,2021,230
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6799: 6799,POA: Postal Areas,9: Other Territories,2021,593
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4884: 4884,POA: Postal Areas,3: Queensland,2021,1901
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3241: 3241,POA: Postal Areas,2: Victoria,2021,3072
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3791: 3791,POA: Postal Areas,2: Victoria,2021,1418
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5138: 5138,POA: Postal Areas,4: South Australia,2021,364
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5356: 5356,POA: Postal Areas,4: South Australia,2021,799
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4707: 4707,POA: Postal Areas,3: Queensland,2021,254
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2342: 2342,POA: Postal Areas,1: New South Wales,2021,465
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3612: 3612,POA: Postal Areas,2: Victoria,2021,1801
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2017: 2017,POA: Postal Areas,1: New South Wales,2021,29003
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6487: 6487,POA: Postal Areas,5: Western Australia,2021,45
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2131: 2131,POA: Postal Areas,1: New South Wales,2021,23012
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3490: 3490,POA: Postal Areas,2: Victoria,2021,1292
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3135: 3135,POA: Postal Areas,2: Victoria,2021,20698
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3214: 3214,POA: Postal Areas,2: Victoria,2021,24500
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4178: 4178,POA: Postal Areas,3: Queensland,2021,26887
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2043: 2043,POA: Postal Areas,1: New South Wales,2021,9657
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2530: 2530,POA: Postal Areas,1: New South Wales,2021,35038
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4454: 4454,POA: Postal Areas,3: Queensland,2021,730
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6304: 6304,POA: Postal Areas,5: Western Australia,2021,1669
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7027: 7027,POA: Postal Areas,6: Tasmania,2021,372
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5434: 5434,POA: Postal Areas,4: South Australia,2021,405
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2778: 2778,POA: Postal Areas,1: New South Wales,2021,2425
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3351: 3351,POA: Postal Areas,2: Victoria,2021,9106
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4107: 4107,POA: Postal Areas,3: Queensland,2021,6790
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7300: 7300,POA: Postal Areas,6: Tasmania,2021,3933
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2611: 2611,POA: Postal Areas,8: Australian Capital Territory,2021,36535
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3824: 3824,POA: Postal Areas,2: Victoria,2021,5438
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3923: 3923,POA: Postal Areas,2: Victoria,2021,836
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4519: 4519,POA: Postal Areas,3: Queensland,2021,9477
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2864: 2864,POA: Postal Areas,1: New South Wales,2021,824
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4736: 4736,POA: Postal Areas,3: Queensland,2021,131
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2645: 2645,POA: Postal Areas,1: New South Wales,2021,339
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6006: 6006,POA: Postal Areas,5: Western Australia,2021,9623
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6397: 6397,POA: Postal Areas,5: Western Australia,2021,92
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7012: 7012,POA: Postal Areas,6: Tasmania,2021,838
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2866: 2866,POA: Postal Areas,1: New South Wales,2021,3112
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0873: 0873,POA: Postal Areas,7: Northern Territory,2021,2756
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2204: 2204,POA: Postal Areas,1: New South Wales,2021,26567
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7171: 7171,POA: Postal Areas,6: Tasmania,2021,3824
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5035: 5035,POA: Postal Areas,4: South Australia,2021,6364
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2381: 2381,POA: Postal Areas,1: New South Wales,2021,1302
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2570: 2570,POA: Postal Areas,1: New South Wales,2021,63663
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2911: 2911,POA: Postal Areas,8: Australian Capital Territory,2021,4804
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3038: 3038,POA: Postal Areas,2: Victoria,2021,26703
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2415: 2415,POA: Postal Areas,1: New South Wales,2021,429
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5521: 5521,POA: Postal Areas,4: South Australia,2021,147
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6346: 6346,POA: Postal Areas,5: Western Australia,2021,832
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2678: 2678,POA: Postal Areas,1: New South Wales,2021,433
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3153: 3153,POA: Postal Areas,2: Victoria,2021,21276
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2280: 2280,POA: Postal Areas,1: New South Wales,2021,27183
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3507: 3507,POA: Postal Areas,2: Victoria,2021,171
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2500: 2500,POA: Postal Areas,1: New South Wales,2021,43472
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4550: 4550,POA: Postal Areas,3: Queensland,2021,4908
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5717: 5717,POA: Postal Areas,4: South Australia,2021,35
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2646: 2646,POA: Postal Areas,1: New South Wales,2021,6841
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3395: 3395,POA: Postal Areas,2: Victoria,2021,350
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4376: 4376,POA: Postal Areas,3: Queensland,2021,351
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3240: 3240,POA: Postal Areas,2: Victoria,2021,2169
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4124: 4124,POA: Postal Areas,3: Queensland,2021,23445
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5093: 5093,POA: Postal Areas,4: South Australia,2021,9426
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6558: 6558,POA: Postal Areas,5: Western Australia,2021,2613
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2106: 2106,POA: Postal Areas,1: New South Wales,2021,9659
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2601: 2601,POA: Postal Areas,8: Australian Capital Territory,2021,7680
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2799: 2799,POA: Postal Areas,1: New South Wales,2021,4156
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5455: 5455,POA: Postal Areas,4: South Australia,2021,42
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6053: 6053,POA: Postal Areas,5: Western Australia,2021,15288
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3013: 3013,POA: Postal Areas,2: Victoria,2021,15636
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7306: 7306,POA: Postal Areas,6: Tasmania,2021,4276
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5236: 5236,POA: Postal Areas,4: South Australia,2021,342
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6176: 6176,POA: Postal Areas,5: Western Australia,2021,2096
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2810: 2810,POA: Postal Areas,1: New South Wales,2021,3132
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4742: 4742,POA: Postal Areas,3: Queensland,2021,1192
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2227: 2227,POA: Postal Areas,1: New South Wales,2021,15364
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7011: 7011,POA: Postal Areas,6: Tasmania,2021,15742
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4151: 4151,POA: Postal Areas,3: Queensland,2021,18132
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4347: 4347,POA: Postal Areas,3: Queensland,2021,1344
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2330: 2330,POA: Postal Areas,1: New South Wales,2021,21445
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3114: 3114,POA: Postal Areas,2: Victoria,2021,3835
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3617: 3617,POA: Postal Areas,2: Victoria,2021,161
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4630: 4630,POA: Postal Areas,3: Queensland,2021,2337
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6480: 6480,POA: Postal Areas,5: Western Australia,2021,39
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2037: 2037,POA: Postal Areas,1: New South Wales,2021,16641
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3360: 3360,POA: Postal Areas,2: Victoria,2021,803
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6037: 6037,POA: Postal Areas,5: Western Australia,2021,3822
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6403: 6403,POA: Postal Areas,5: Western Australia,2021,158
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3882: 3882,POA: Postal Areas,2: Victoria,2021,1322
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7259: 7259,POA: Postal Areas,6: Tasmania,2021,505
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3893: 3893,POA: Postal Areas,2: Victoria,2021,25
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3954: 3954,POA: Postal Areas,2: Victoria,2021,366
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4280: 4280,POA: Postal Areas,3: Queensland,2021,21258
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4183: 4183,POA: Postal Areas,3: Queensland,2021,2156
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4572: 4572,POA: Postal Areas,3: Queensland,2021,4235
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5307: 5307,POA: Postal Areas,4: South Australia,2021,560
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2015: 2015,POA: Postal Areas,1: New South Wales,2021,11422
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3566: 3566,POA: Postal Areas,2: Victoria,2021,578
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3087: 3087,POA: Postal Areas,2: Victoria,2021,9156
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3596: 3596,POA: Postal Areas,2: Victoria,2021,103
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2876: 2876,POA: Postal Areas,1: New South Wales,2021,494
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3649: 3649,POA: Postal Areas,2: Victoria,2021,478
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3941: 3941,POA: Postal Areas,2: Victoria,2021,13591
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5021: 5021,POA: Postal Areas,4: South Australia,2021,6768
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6467: 6467,POA: Postal Areas,5: Western Australia,2021,30
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7180: 7180,POA: Postal Areas,6: Tasmania,2021,167
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2321: 2321,POA: Postal Areas,1: New South Wales,2021,19857
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2559: 2559,POA: Postal Areas,1: New South Wales,2021,2991
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3061: 3061,POA: Postal Areas,2: Victoria,2021,4977
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3293: 3293,POA: Postal Areas,2: Victoria,2021,336
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5045: 5045,POA: Postal Areas,4: South Australia,2021,16071
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4704: 4704,POA: Postal Areas,3: Queensland,2021,126
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6121: 6121,POA: Postal Areas,5: Western Australia,2021,3101
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7119: 7119,POA: Postal Areas,6: Tasmania,2021,47
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4208: 4208,POA: Postal Areas,3: Queensland,2021,24342
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2068: 2068,POA: Postal Areas,1: New South Wales,2021,17450
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3310: 3310,POA: Postal Areas,2: Victoria,2021,263
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3322: 3322,POA: Postal Areas,2: Victoria,2021,176
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4228: 4228,POA: Postal Areas,3: Queensland,2021,5585
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0829: 0829,POA: Postal Areas,7: Northern Territory,2021,1963
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2845: 2845,POA: Postal Areas,1: New South Wales,2021,2019
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6104: 6104,POA: Postal Areas,5: Western Australia,2021,15082
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6430: 6430,POA: Postal Areas,5: Western Australia,2021,21920
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2767: 2767,POA: Postal Areas,1: New South Wales,2021,23384
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5133: 5133,POA: Postal Areas,4: South Australia,2021,378
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6213: 6213,POA: Postal Areas,5: Western Australia,2021,654
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2482: 2482,POA: Postal Areas,1: New South Wales,2021,6967
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5558: 5558,POA: Postal Areas,4: South Australia,2021,5214
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7255: 7255,POA: Postal Areas,6: Tasmania,2021,856
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2041: 2041,POA: Postal Areas,1: New South Wales,2021,15584
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4076: 4076,POA: Postal Areas,3: Queensland,2021,8353
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3213: 3213,POA: Postal Areas,2: Victoria,2021,4753
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3930: 3930,POA: Postal Areas,2: Victoria,2021,18734
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4372: 4372,POA: Postal Areas,3: Queensland,2021,148
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3091: 3091,POA: Postal Areas,2: Victoria,2021,1602
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3144: 3144,POA: Postal Areas,2: Victoria,2021,10763
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3691: 3691,POA: Postal Areas,2: Victoria,2021,12771
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2579: 2579,POA: Postal Areas,1: New South Wales,2021,4646
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5357: 5357,POA: Postal Areas,4: South Australia,2021,442
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3556: 3556,POA: Postal Areas,2: Victoria,2021,14088
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3910: 3910,POA: Postal Areas,2: Victoria,2021,23588
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6010: 6010,POA: Postal Areas,5: Western Australia,2021,18863
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3807: 3807,POA: Postal Areas,2: Victoria,2021,7655
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4709: 4709,POA: Postal Areas,3: Queensland,2021,732
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3205: 3205,POA: Postal Areas,2: Victoria,2021,11548
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3996: 3996,POA: Postal Areas,2: Victoria,2021,6649
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3662: 3662,POA: Postal Areas,2: Victoria,2021,1108
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6005: 6005,POA: Postal Areas,5: Western Australia,2021,6102
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7249: 7249,POA: Postal Areas,6: Tasmania,2021,14056
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6207: 6207,POA: Postal Areas,5: Western Australia,2021,1243
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5070: 5070,POA: Postal Areas,4: South Australia,2021,15393
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3833: 3833,POA: Postal Areas,2: Victoria,2021,340
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4888: 4888,POA: Postal Areas,3: Queensland,2021,2752
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6062: 6062,POA: Postal Areas,5: Western Australia,2021,34144
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2519: 2519,POA: Postal Areas,1: New South Wales,2021,17227
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3390: 3390,POA: Postal Areas,2: Victoria,2021,957
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3562: 3562,POA: Postal Areas,2: Victoria,2021,257
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2116: 2116,POA: Postal Areas,1: New South Wales,2021,7274
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3683: 3683,POA: Postal Areas,2: Victoria,2021,1748
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5220: 5220,POA: Postal Areas,4: South Australia,2021,155
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3273: 3273,POA: Postal Areas,2: Victoria,2021,130
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5250: 5250,POA: Postal Areas,4: South Australia,2021,3767
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6396: 6396,POA: Postal Areas,5: Western Australia,2021,353
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2096: 2096,POA: Postal Areas,1: New South Wales,2021,14955
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3149: 3149,POA: Postal Areas,2: Victoria,2021,35340
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4512: 4512,POA: Postal Areas,3: Queensland,2021,3677
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2701: 2701,POA: Postal Areas,1: New South Wales,2021,2492
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2745: 2745,POA: Postal Areas,1: New South Wales,2021,31847
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4474: 4474,POA: Postal Areas,3: Queensland,2021,72
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6512: 6512,POA: Postal Areas,5: Western Australia,2021,92
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2223: 2223,POA: Postal Areas,1: New South Wales,2021,21403
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3767: 3767,POA: Postal Areas,2: Victoria,2021,1271
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4856: 4856,POA: Postal Areas,3: Queensland,2021,718
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2174: 2174,POA: Postal Areas,1: New South Wales,2021,12080
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2707: 2707,POA: Postal Areas,1: New South Wales,2021,1167
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3463: 3463,POA: Postal Areas,2: Victoria,2021,2588
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3728: 3728,POA: Postal Areas,2: Victoria,2021,687
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4037: 4037,POA: Postal Areas,3: Queensland,2021,7822
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4518: 4518,POA: Postal Areas,3: Queensland,2021,5601
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3006: 3006,POA: Postal Areas,2: Victoria,2021,22699
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3477: 3477,POA: Postal Areas,2: Victoria,2021,817
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6317: 6317,POA: Postal Areas,5: Western Australia,2021,4085
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2423: 2423,POA: Postal Areas,1: New South Wales,2021,3297
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4411: 4411,POA: Postal Areas,3: Queensland,2021,291
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5550: 5550,POA: Postal Areas,4: South Australia,2021,958
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5701: 5701,POA: Postal Areas,4: South Australia,2021,30
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3434: 3434,POA: Postal Areas,2: Victoria,2021,6143
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6254: 6254,POA: Postal Areas,5: Western Australia,2021,541
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4481: 4481,POA: Postal Areas,3: Queensland,2021,118
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5632: 5632,POA: Postal Areas,4: South Australia,2021,231
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6630: 6630,POA: Postal Areas,5: Western Australia,2021,482
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2165: 2165,POA: Postal Areas,1: New South Wales,2021,45046
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3407: 3407,POA: Postal Areas,2: Victoria,2021,416
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4381: 4381,POA: Postal Areas,3: Queensland,2021,692
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6306: 6306,POA: Postal Areas,5: Western Australia,2021,976
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2146: 2146,POA: Postal Areas,1: New South Wales,2021,19456
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2474: 2474,POA: Postal Areas,1: New South Wales,2021,6492
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2449: 2449,POA: Postal Areas,1: New South Wales,2021,2165
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4816: 4816,POA: Postal Areas,3: Queensland,2021,9284
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5158: 5158,POA: Postal Areas,4: South Australia,2021,25087
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2126: 2126,POA: Postal Areas,1: New South Wales,2021,19082
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3178: 3178,POA: Postal Areas,2: Victoria,2021,33571
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6720: 6720,POA: Postal Areas,5: Western Australia,2021,2279
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3796: 3796,POA: Postal Areas,2: Victoria,2021,9799
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4417: 4417,POA: Postal Areas,3: Queensland,2021,699
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6071: 6071,POA: Postal Areas,5: Western Australia,2021,3502
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7209: 7209,POA: Postal Areas,6: Tasmania,2021,414
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3610: 3610,POA: Postal Areas,2: Victoria,2021,1600
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4130: 4130,POA: Postal Areas,3: Queensland,2021,9140
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3332: 3332,POA: Postal Areas,2: Victoria,2021,1181
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5061: 5061,POA: Postal Areas,4: South Australia,2021,9752
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4517: 4517,POA: Postal Areas,3: Queensland,2021,941
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4173: 4173,POA: Postal Areas,3: Queensland,2021,8463
