id,Postcodes,locality,state,lat,long,Lat_precise,Long_precise
2126,2350,SOUDAN HEIGHTS,NSW,-30.493397,151.906153,-30.5236,151.65
2127,2350,SOUTH HILL,NSW,-30.493397,151.906153,-30.5376,151.651
2128,2350,ST PATRICKS,NSW,-30.493397,151.906153,-30.4605,151.685
2129,2350,THALGARRAH,NSW,-30.493397,151.906153,-30.3897002,151.9221168
2130,2350,TILBUSTER,NSW,-30.493397,151.906153,-30.4222923,151.7276039
2131,2350,WARDS MISTAKE,NSW,-30.493397,151.906153,-30.0966302,152.032266
2132,2350,WEST ARMIDALE,NSW,-30.493397,151.906153,-30.5015616,151.6661993
2133,2350,WOLLOMOMBI,NSW,-30.493397,151.906153,-30.5231739,152.154937
2134,2350,WONGWIBINDA,NSW,-30.493397,151.906153,-30.2528733,152.200731
2135,2351,UNIVERSITY OF NEW ENGLAND,NSW,-30.489129,151.639627,-30.498708,151.6448128
2136,2352,KOOTINGAL,NSW,-31.088119,151.246189,-31.05,151.05
2137,2352,LIMBRI,NSW,-31.088119,151.246189,-31.0506514,151.1934886
2138,2352,MULLA CREEK,NSW,-31.088119,151.246189,-31.0675445,151.1188778
2139,2352,TINTINHULL,NSW,-31.088119,151.246189,-31.071944,151.003611
2140,2353,MOONBI,NSW,-30.973619,151.095609,-30.9728211,151.0704263
2141,2354,BRANGA PLAINS,NSW,-31.145898,151.762627,-31.262788,151.549993
2142,2354,KENTUCKY,NSW,-31.145898,151.762627,-30.7580196,151.4515731
2143,2354,KENTUCKY SOUTH,NSW,-31.145898,151.762627,-30.8024563,151.4365306
2144,2354,MOONA PLAINS,NSW,-31.145898,151.762627,-31.017474,151.864725
2145,2354,NIANGALA,NSW,-31.145898,151.762627,-31.298333,151.409444
2146,2354,NOWENDOC,NSW,-31.145898,151.762627,-31.414817,151.6969114
2147,2354,UPPER YARROWITCH,NSW,-31.145898,151.762627,-31.2025,152.106
2148,2354,WALCHA,NSW,-31.145898,151.762627,-30.9852458,151.5932704
2149,2354,WALCHA ROAD,NSW,-30.9268813,151.4210065,-30.9109545,151.4034244
2150,2354,WOLLUN,NSW,-31.145898,151.762627,-30.8521108,151.4267675
2151,2354,WOOLBROOK,NSW,-31.145898,151.762627,-30.9186664,151.2997389
2152,2354,YARROWITCH,NSW,-31.145898,151.762627,-31.2025256,152.1063005
2153,2355,BENDEMEER,NSW,-30.775229,151.154222,-30.8697795,151.1512433
2154,2355,RETREAT,NSW,-30.775229,151.154222,-30.6001,151.074
2155,2355,WATSONS CREEK,NSW,-30.775229,151.154222,-30.7235404,151.0509273
2156,2356,GWABEGAR,NSW,-30.619798,148.96949,-30.5436583,148.96649
2157,2357,BOMERA,NSW,-31.51588428,149.781025,-31.4859331,149.8287478
2158,2357,BOX RIDGE,NSW,-31.45375337,149.5217496,-31.4521,149.493
2159,2357,BUGALDIE,NSW,-31.193339,149.263874,-31.1538004,149.1526657
2160,2357,COONABARABRAN,NSW,-31.193339,149.263874,-31.274729,149.2804192
2161,2357,DANDRY,NSW,-31.06421377,149.3329545,-31.145693,149.4244995
2162,2357,GOWANG,NSW,-31.42598894,149.0743258,-31.4238902,149.0751197
2163,2357,PURLEWAUGH,NSW,-31.193339,149.263874,-31.2857718,149.6618089
2164,2357,ROCKY GLEN,NSW,-31.193339,149.263874,-31.1076876,149.6096264
2165,2357,TANNABAR,NSW,-31.35339341,149.1691616,-31.3631826,149.2585391
2166,2357,ULAMAMBRI,NSW,-31.193339,149.263874,-31.3598168,149.3242272
2167,2357,WATTLE SPRINGS,NSW,-31.44646535,149.2810155,-31.3801,149.316
2168,2357,YEARINAN,NSW,-31.193339,149.263874,-31.0829,149.148
2169,2358,ARDING,NSW,-30.540297,151.297519,-30.5725263,151.5396199
2170,2358,BAKERS CREEK,NSW,-30.540297,151.297519,-30.3025313,151.0002523
2171,2358,BALALA,NSW,-30.540297,151.297519,-30.6086227,151.289675
2172,2358,GOSTWYCK,NSW,-30.540297,151.297519,-30.699893,151.6061431
2173,2358,KINGSTOWN,NSW,-30.540297,151.297519,-30.5170184,151.121023
2174,2358,MIHI,NSW,-30.540297,151.297519,-30.7098219,151.7104301
2175,2358,ROCKY RIVER,NSW,-30.540297,151.297519,-30.6086074,151.4880589
2176,2358,SALISBURY PLAINS,NSW,-30.540297,151.297519,-30.764393,151.5888013
2177,2358,TORRYBURN,NSW,-30.540297,151.297519,-30.4331543,151.2186226
2178,2358,URALLA,NSW,-30.540297,151.297519,-30.6414818,151.4915632
2179,2358,YARROWYCK,NSW,-30.540297,151.297519,-30.4631048,151.320292
2180,2359,BAKERS CREEK,NSW,-30.3248214,150.9955739,-30.3025,151
2181,2359,BUNDARRA,NSW,-30.140505,151.001122,-30.0667816,150.9177942
2182,2359,CAMERONS CREEK,NSW,-30.140505,151.001122,-30.2800269,151.1079173
2183,2360,AUBURN VALE,NSW,-29.630052,151.162025,-29.8078636,151.0602752
2184,2360,BRODIES PLAINS,NSW,-29.80983727,151.1991959,-29.7942136,151.1986861
2185,2360,BUKKULLA,NSW,-29.630052,151.162025,-29.5988137,151.1541564
2186,2360,CHERRY TREE HILL,NSW,-29.630052,151.162025,-29.5356849,150.9943777
2187,2360,COPETON,NSW,-29.630052,151.162025,-29.831946,150.8576648
2188,2360,ELSMORE,NSW,-29.630052,151.162025,-29.8133651,151.2605215
2189,2360,GILGAI,NSW,-29.630052,151.162025,-29.85,151.12
2190,2360,GRAMAN,NSW,-29.630052,151.162025,-29.4233188,150.9503706
2191,2360,GUM FLAT,NSW,-29.630052,151.162025,-29.7727688,150.9896513
2192,2360,HOWELL,NSW,-29.630052,151.162025,-29.9381803,151.0624197
2193,2360,INVERELL,NSW,-29.630052,151.162025,-29.7627514,151.1102815
2194,2360,KINGS PLAINS,NSW,-29.630052,151.162025,-29.6403533,151.4533972
2195,2360,LITTLE PLAIN,NSW,-29.630052,151.162025,-29.739256,150.9557103
2196,2360,LONG PLAIN,NSW,-29.630052,151.162025,-29.7625822,151.2263133
2197,2360,MOUNT RUSSELL,NSW,-29.630052,151.162025,-29.677778,150.930556
2198,2360,NEWSTEAD,NSW,-29.630052,151.162025,-29.849236,151.3598475
2199,2360,NULLAMANNA,NSW,-29.630052,151.162025,-29.6477764,151.2211727
2200,2360,OAKWOOD,NSW,-29.630052,151.162025,-29.6604,151.046
2201,2360,PARADISE,NSW,-29.630052,151.162025,-29.8791936,151.4118129
2202,2360,ROB ROY,NSW,-29.630052,151.162025,-29.6993302,151.0127513
2203,2360,SAPPHIRE,NSW,-29.630052,151.162025,-29.6938427,151.3308635
2204,2360,SPRING MOUNTAIN,NSW,-29.630052,151.162025,-29.8281358,151.4961469
2205,2360,STANBOROUGH,NSW,-29.630052,151.162025,-29.9824364,151.0966597
2206,2360,SWANBROOK,NSW,-29.630052,151.162025,-29.7071143,151.2153687
2207,2360,WALLANGRA,NSW,-29.630052,151.162025,-29.2892966,150.9920496
2208,2360,WANDERA,NSW,-29.66963849,151.1474963,-29.671119,151.1490585
2209,2360,WOODSTOCK,NSW,-29.74182058,151.314883,-29.7543888,151.3206565
2210,2361,ASHFORD,NSW,-29.198493,151.141751,-29.323056,151.0925
2211,2361,ATHOLWOOD,NSW,-29.198493,151.141751,-29.1381289,151.004566
2212,2361,BONSHAW,NSW,-29.198493,151.141751,-29.2121797,151.3702162
2213,2361,LIMESTONE,NSW,-29.198493,151.141751,-29.1852818,151.0587152
2214,2361,PINDAROI,NSW,-29.198493,151.141751,-29.5140611,151.2379085
2215,2365,BACKWATER,NSW,-30.115913,151.673028,-30.0403875,151.8665565
2216,2365,BALD BLAIR,NSW,-30.115913,151.673028,-30.1773427,151.7991497
2217,2365,BALDERSLEIGH,NSW,-30.115913,151.673028,-30.2564071,151.3945755
2218,2365,BASSENDEAN,NSW,-30.115913,151.673028,-30.0615756,151.1861752
2219,2365,BEN LOMOND,NSW,-30.115913,151.673028,-30.0210147,151.6592235
2220,2365,BLACK MOUNTAIN,NSW,-30.115913,151.673028,-30.3153468,151.6720692
2221,2365,BOOROLONG,NSW,-30.115913,151.673028,-30.2851,151.556
2222,2365,BRIARBROOK,NSW,-30.115913,151.673028,-30.1842351,151.3451334
2223,2365,BROCKLEY,NSW,-30.115913,151.673028,-30.2506006,151.8295863
2224,2365,BRUSHY CREEK,NSW,-30.115913,151.673028,-30.1655463,151.5245527
2225,2365,FALCONER,NSW,-30.115913,151.673028,-30.1784057,151.7330853
2226,2365,GEORGES CREEK,NSW,-30.115913,151.673028,-30.1736962,151.2120655
2227,2365,GLEN NEVIS,NSW,-30.115913,151.673028,-29.9162061,152.228888
2228,2365,GLENCOE,NSW,-30.115913,151.673028,-29.9158628,151.7272385
2229,2365,GREEN HILLS,NSW,-30.115913,151.673028,-30.2496746,151.7775571
2230,2365,GUYRA,NSW,-30.115913,151.673028,-30.2168387,151.6676377
2231,2365,LLANGOTHLIN,NSW,-30.115913,151.673028,-30.0719783,151.7071416
2232,2365,MAYBOLE,NSW,-30.115913,151.673028,-29.9101987,151.5537535
2233,2365,MOUNT MITCHELL,NSW,-30.115913,151.673028,-30.000758,151.8918217
2234,2365,NEW VALLEY,NSW,-30.115913,151.673028,-30.1228394,151.3425294
2235,2365,OBAN,NSW,-30.115913,151.673028,-30.1188489,151.8493154
2236,2365,SOUTH GUYRA,NSW,-30.115913,151.673028,-30.234483,151.674261
2237,2365,TENTERDEN,NSW,-30.115913,151.673028,-30.1037061,151.4194724
2238,2365,THE BASIN,NSW,-30.115913,151.673028,-30.1465781,151.3024303
2239,2365,THE GULF,NSW,-30.115913,151.673028,-30.0548,152.257
2240,2365,TUBBAMURRA,NSW,-30.115913,151.673028,-30.0889041,151.7645092
2241,2365,WANDSWORTH,NSW,-30.115913,151.673028,-30.0721218,151.519808
2242,2369,OLD MILL,NSW,-29.985367,151.265077,-29.8992216,151.195674
2243,2369,STANNIFER,NSW,-29.985367,151.265077,-29.8765005,151.2127941
2244,2369,TINGHA,NSW,-29.985367,151.265077,-29.9389655,151.2488616
2245,2370,BALD NOB,NSW,-29.736171,151.869397,-29.6563284,151.9597596
2246,2370,DIEHARD,NSW,-29.736171,151.869397,-29.6863893,152.0969244
2247,2370,DUNDEE,NSW,-29.736171,151.869397,-29.6262356,151.9045578
2248,2370,FURRACABAD,NSW,-29.736171,151.869397,-29.7759777,151.6779141
2249,2370,GIBRALTAR RANGE,NSW,-29.736171,151.869397,-29.5445748,152.2889673
2250,2370,GLEN ELGIN,NSW,-29.736171,151.869397,-29.5981601,152.1045769
2251,2370,GLEN INNES,NSW,-29.736171,151.869397,-29.7518376,151.7361891
2252,2370,KINGSGATE,NSW,-29.736171,151.869397,-29.8005889,152.0892749
2253,2370,KINGSLAND,NSW,-29.70222047,151.4677895,-29.6876,151.483
2254,2370,KOOKABOOKRA,NSW,-29.736171,151.869397,-30.0305185,152.0138025
2255,2370,LAMBS VALLEY,NSW,-29.736171,151.869397,-29.7994853,151.8080151
2256,2370,MATHESON,NSW,-29.736171,151.869397,-29.7360983,151.5729554
2257,2370,MOGGS SWAMP,NSW,-29.736171,151.869397,-29.9501586,152.0638012
2258,2370,MOOGEM,NSW,-29.736171,151.869397,-29.4527303,152.2479051
2259,2370,MORVEN,NSW,-29.736171,151.869397,-29.4104206,152.1637635
2260,2370,NEWTON BOYD,NSW,-29.736171,151.869397,-29.8110417,152.2666945
2261,2370,PINKETT,NSW,-29.736171,151.869397,-29.8785589,151.9766339
2262,2370,RANGERS VALLEY,NSW,-29.736171,151.869397,-29.5421987,151.7619831
2263,2370,RED RANGE,NSW,-29.736171,151.869397,-29.8078404,151.9684322
2264,2370,REDDESTONE,NSW,-29.736171,151.869397,-29.5563787,151.670608
2265,2370,SHANNON VALE,NSW,-29.736171,151.869397,-29.7272292,151.7950896
2266,2370,STONEHENGE,NSW,-29.736171,151.869397,-29.812,151.739
2267,2370,SWAN VALE,NSW,-29.736171,151.869397,-29.7712478,151.4628828
2268,2370,WELLINGROVE,NSW,-29.736171,151.869397,-29.526133,151.4034244
2269,2370,YARROWFORD,NSW,-29.736171,151.869397,-29.6745093,151.7100647
2270,2371,CAPOOMPETA,NSW,-29.36625,151.814675,-29.389073,152.0528356
2271,2371,DEEPWATER,NSW,-29.36625,151.814675,-29.445554,151.8468173
2272,2371,EMMAVILLE,NSW,-29.36625,151.814675,-29.3717793,151.6114403
2273,2371,ROCKY CREEK,NSW,-29.36625,151.814675,-29.2427111,151.3161195
2274,2371,STANNUM,NSW,-29.36625,151.814675,-29.3243187,151.7857155
2275,2371,TENT HILL,NSW,-29.36625,151.814675,-29.430034,151.655592
2276,2371,THE GULF,NSW,-29.36625,151.814675,-29.3243766,151.5760316
2277,2371,TORRINGTON,NSW,-29.36625,151.814675,-29.3279591,151.6797407
2278,2371,TUNGSTEN,NSW,-29.36625,151.814675,-29.3881,151.607
2279,2371,WELLINGTON VALE,NSW,-29.36625,151.814675,-29.4172798,151.73037
2280,2371,YELLOW DAM,NSW,-29.36625,151.814675,-29.3927362,151.3926336
2281,2372,BACK CREEK,NSW,-28.96166715,151.7288939,-29.0303602,151.7976448
2282,2372,BILLYRIMBA,NSW,-29.083319,151.999661,-29.1111777,152.1546739
2283,2372,BLACK SWAMP,NSW,-29.083319,151.999661,-28.9812755,152.1017755
2284,2372,BLUFF ROCK,NSW,-29.083319,151.999661,-29.168104,152.00509
2285,2372,BOLIVIA,NSW,-29.083319,151.999661,-29.2871969,151.9678515
2286,2372,BOOKOOKOORARA,NSW,-28.77766139,152.0684087,-28.7915,152.088
2287,2372,BOONOO BOONOO,NSW,-29.083319,151.999661,-28.9345667,152.1010209
2288,2372,BOOROOK,NSW,-29.083319,151.999661,-28.8703602,152.3375962
2289,2372,BRYANS GAP,NSW,-29.083319,151.999661,-29.01469,152.081242
2290,2372,BUNGULLA,NSW,-29.083319,151.999661,-29.125175,151.997182
2291,2372,CARROLLS CREEK,NSW,-29.083319,151.999661,-28.839011,152.1054924
2292,2372,CULLENDORE,NSW,-28.49040206,152.1551366,-28.5044287,152.1637286
2293,2372,DUMARESQ VALLEY,NSW,-29.17228885,151.4848277,-29.1308,151.454
2294,2372,FOREST LAND,NSW,-29.26059113,152.1353448,-29.2606,152.135
2295,2372,LISTON,NSW,-29.083319,151.999661,-28.6520398,152.1036614
2296,2372,MINGOOLA,NSW,-29.083319,151.999661,-29.0049104,151.5346751
2297,2372,MOLE RIVER,NSW,-29.0306328,151.6360172,-29.1007486,151.7450439
2298,2372,PYES CREEK,NSW,-29.083319,151.999661,-29.2271984,151.8402284
2299,2372,RIVERTREE,NSW,-29.083319,151.999661,-28.6234992,152.245437
2300,2372,ROCKY RIVER,NSW,-29.18550255,152.306808,-29.0265614,152.3746814
2301,2372,SANDY FLAT,NSW,-29.083319,151.999661,-29.2136531,151.937138
2302,2372,SANDY HILL,NSW,-29.083319,151.999661,-28.9393799,152.2326104
2303,2372,SILENT GROVE,NSW,-29.083319,151.999661,-29.1578586,151.669709
2304,2372,STEINBROOK,NSW,-29.083319,151.999661,-29.092563,152.098106
2305,2372,SUNNYSIDE,NSW,-29.083319,151.999661,-29.0575678,152.0189859
2306,2372,TARBAN,NSW,-28.96705987,151.8716845,-28.9835165,151.8976079
2307,2372,TENTERFIELD,NSW,-29.083319,151.999661,-29.0575678,152.0189859
2308,2372,THE SCRUB,NSW,-29.083319,151.999661,-29.13,152.08
2309,2372,TIMBARRA,NSW,-29.05657437,152.2302973,-29.0145541,152.175085
2310,2372,WILLSONS DOWNFALL,NSW,-29.083319,151.999661,-28.7041528,152.1164789
2311,2372,WOODSIDE,NSW,-29.06686201,151.8404829,-29.1029,151.856
2312,2372,WYLIE CREEK,NSW,-29.083319,151.999661,-28.5513252,152.1557046
2313,2379,GOOLHI,NSW,-31.126265,149.754627,-31.1146584,149.8195718
2314,2379,MULLALEY,NSW,-31.126265,149.754627,-31.1283961,149.9388928
2315,2379,NAPIER LANE,NSW,-31.22948628,149.5378325,-31.2986879,149.4371929
2316,2379,NOMBI,NSW,-31.18757986,149.7614891,-31.0995673,149.8956461
2317,2380,BASIN PLAIN,NSW,-31.046117,150.199154,-31.0994,150.008
2318,2380,BLUE VALE,NSW,-31.046117,150.199154,-30.8095633,150.1528341
2319,2380,BURBURGATE,NSW,-31.046117,150.199154,-30.9362,150.165
2320,2380,COOCOOBOONAH,NSW,-31.046117,150.199154,-30.9721,150.118
2321,2380,EMERALD HILL,NSW,-31.046117,150.199154,-30.9121903,150.0469056
2322,2380,GHOOLENDAADI,NSW,-31.046117,150.199154,-30.9468178,149.8952678
2323,2380,GUNNEDAH,NSW,-31.046117,150.199154,-30.9922968,150.2368919
2324,2380,GUNNEMBENE,NSW,-31.046117,150.199154,-30.9923,150.237
2325,2380,KELVIN,NSW,-31.046117,150.199154,-30.8118621,150.3448584
2326,2380,MARYS MOUNT,NSW,-31.046117,150.199154,-30.937231,150.046871
2327,2380,MEERMAUL,NSW,-31.046117,150.199154,-31.0408,150.214
2328,2380,MILROY,NSW,-31.046117,150.199154,-31.041875,150.0697453
2329,2380,NOGGABRI,NSW,-31.046117,150.199154,-30.9362,150.165
2330,2380,ORANGE GROVE,NSW,-31.046117,150.199154,-30.9620174,150.3721785
2331,2380,RANGARI,NSW,-31.046117,150.199154,-30.7325278,150.4134796
2332,2381,BREEZA,NSW,-31.244175,150.457901,-31.2495385,150.463854
2333,2381,CURLEWIS,NSW,-31.244175,150.457901,-31.116667,150.266667
2334,2381,NEA,NSW,-31.244175,150.457901,-31.1727,150.33
2335,2381,PREMER,NSW,-31.244175,150.457901,-31.4491475,149.8594039
2336,2381,PULLAMING,NSW,-31.244175,150.457901,-31.1187,150.265
2337,2381,TAMBAR SPRINGS,NSW,-31.244175,150.457901,-31.35,149.833333
2338,2382,BOGGABRI,NSW,-30.595044,150.17806,-30.7,150.033333
2339,2382,MAULES CREEK,NSW,-30.595044,150.17806,-30.5419514,150.2045625
2340,2382,WEAN,NSW,-30.595044,150.17806,-30.7072845,150.2727278
2341,2382,WILLALA,NSW,-30.595044,150.17806,-30.7895027,149.9462802
2342,2386,BURREN JUNCTION,NSW,-30.07897,148.924417,-30.1004629,148.9646982
2343,2386,DRILDOOL,NSW,-30.07897,148.924417,-30.2690469,148.9926526
2344,2386,NOWLEY,NSW,-30.01165066,149.1501936,-30.0872853,149.071533
2345,2387,BULYEROI,NSW,-29.79568858,149.1822101,-29.7886424,149.0870765
2346,2387,ROWENA,NSW,-29.757915,148.837106,-29.6859974,148.810462
2347,2388,BOOLCARROLL,NSW,-30.427329,149.001543,-30.0799987,149.4400707
2348,2388,CUTTABRI,NSW,-30.427329,149.001543,-30.3435367,149.1341359
2349,2388,JEWS LAGOON,NSW,-30.427329,149.001543,-29.8161121,149.5099622
2350,2388,MERAH NORTH,NSW,-30.427329,149.001543,-30.1366069,149.3048856
2351,2388,PILLIGA,NSW,-30.427329,149.001543,-30.35,148.9
2352,2388,SPRING PLAINS,NSW,-30.427329,149.001543,-30.0275503,149.3543363
2353,2388,THE PILLIGA,NSW,-30.427329,149.001543,-30.697593,149.5360157
2354,2388,WEE WAA,NSW,-30.427329,149.001543,-30.2265736,149.4454667
2355,2388,YARRIE LAKE,NSW,-30.427329,149.001543,-30.3752451,149.5388617
2356,2390,BAAN BAA,NSW,-30.413331,149.767538,-30.5955941,149.9558657
2357,2390,BACK CREEK,NSW,-30.11226482,150.27558,-30.1122562,150.2755944
2358,2390,BERRIGAL,NSW,-29.96557013,150.1146539,-30.0296052,150.09281
2359,2390,BOHENA CREEK,NSW,-30.413331,149.767538,-30.3701017,149.6863604
2360,2390,BULLAWA CREEK,NSW,-30.413331,149.767538,-30.2887839,150.0086483
2361,2390,COURADDA,NSW,-30.413331,149.767538,-30.0219526,149.9598384
2362,2390,EDGEROI,NSW,-30.413331,149.767538,-30.1086451,149.791644
2363,2390,EULAH CREEK,NSW,-30.413331,149.767538,-30.3382339,149.9353395
2364,2390,HARPARARY,NSW,-30.413331,149.767538,-30.5418557,150.0044193
2365,2390,JACKS CREEK,NSW,-30.413331,149.767538,-30.3981233,149.7908615
2366,2390,KAPUTAR,NSW,-30.413331,149.767538,-30.2845042,150.1669261
2367,2390,NARRABRI,NSW,-30.413331,149.767538,-30.3324062,149.7812403
2368,2390,NARRABRI WEST,NSW,-30.413331,149.767538,-30.34053,149.756588
2369,2390,ROCKY CREEK,NSW,-29.99938637,150.2598195,-30.1293548,150.088158
2370,2390,TARRIARO,NSW,-30.413331,149.767538,-30.4602311,149.9771751
2371,2390,TURRAWAN,NSW,-30.413331,149.767538,-30.4205698,149.9105377
2372,2395,BINNAWAY,NSW,-31.584172,149.440922,-31.55,149.383333
2373,2395,ROPERS ROAD,NSW,-31.54621044,149.4787008,-31.5519963,149.5057498
2374,2395,WEETALIBA,NSW,-31.584172,149.440922,-31.6550092,149.5905252
2375,2396,BARADINE,NSW,-30.777381,148.984063,-30.95,149.066667
2376,2396,BARWON,NSW,-30.777381,148.984063,-30.9771831,148.8758815
2377,2396,GOORIANAWA,NSW,-31.13300534,148.9900531,-31.146681,148.9934347
2378,2396,KENEBRI,NSW,-30.777381,148.984063,-30.7854498,149.0261705
2379,2397,BELLATA,NSW,-29.925739,149.690988,-29.901909,149.7883977
2380,2397,JEWS LAGOON,NSW,-29.86779202,149.4666001,-29.8161,149.51
2381,2397,MILLIE,NSW,-29.925739,149.690988,-29.7796277,149.6411949
2382,2397,THALABA,NSW,-29.925739,149.690988,-29.8942171,149.4393112
2383,2398,GURLEY,NSW,-29.741061,149.795738,-29.6707647,149.7948904
2384,2399,BINIGUY,NSW,-29.409325,150.222662,-29.4883722,150.1152255
2385,2399,MILGUY,NSW,-29.409325,150.222662,-33.7378,150.988
2386,2399,PALLAMALLAWA,NSW,-29.409325,150.222662,-29.4721638,150.1419258
2387,2400,ASHLEY,NSW,-29.474921,149.462148,-29.3136613,149.8058934
2388,2400,BULLARAH,NSW,-29.474921,149.462148,-29.5021596,149.1089758
2389,2400,CROOBLE,NSW,-29.474921,149.462148,-29.2598412,150.2576675
2390,2400,MALLOWA,NSW,-29.474921,149.462148,-29.6622099,149.3263196
2391,2400,MOREE,NSW,-29.474921,149.462148,-29.465833,149.833889
2392,2400,MOREE EAST,NSW,-29.474921,149.462148,-29.465833,149.833889
2393,2400,TERRY HIE HIE,NSW,-29.474921,149.462148,-29.7850388,150.1605944
2394,2400,TIKITERE,NSW,-29.474921,149.462148,-29.4491,149.749
2395,2400,TULLOONA,NSW,-29.474921,149.462148,-28.919194,150.0284759
2396,2400,YARRAMAN,NSW,-29.474921,149.462148,-29.4261888,149.8717445
2397,2401,GRAVESEND,NSW,-29.611901,150.331619,-29.5555212,150.3500838
2398,2402,COOLATAI,NSW,-29.441821,150.547545,-29.25,150.75
2399,2402,WARIALDA,NSW,-29.441821,150.547545,-29.5186316,150.5537746
2400,2402,WARIALDA RAIL,NSW,-29.441821,150.547545,-29.6394389,150.5349157
2401,2403,BALFOURS PEAK,NSW,-29.46368911,150.7837543,-29.4637,150.784
2402,2403,DELUNGRA,NSW,-29.620234,150.787333,-29.6196616,150.8195083
2403,2403,GRAGIN,NSW,-29.620234,150.787333,-29.5500549,150.805267
2404,2403,KOLOONA,NSW,-29.620234,150.787333,-29.6248,150.721
2405,2403,MYALL CREEK,NSW,-29.620234,150.787333,-29.7789658,150.7429093
2406,2404,BANGHEET,NSW,-29.83711766,150.4165507,-29.9122587,150.351629
2407,2404,BINGARA,NSW,-29.871532,150.49786,-29.8704077,150.5650515
2408,2404,DINOGA,NSW,-29.871532,150.49786,-29.9830852,150.6047071
2409,2404,ELCOMBE,NSW,-29.8596195,150.3155103,-29.8655735,150.3329625
2410,2404,GINEROI,NSW,-29.73913547,150.5025855,-29.7375398,150.5410808
2411,2404,KEERA,NSW,-29.871532,150.49786,-29.9330813,150.6897331
2412,2404,PALLAL,NSW,-29.9737811,150.4433102,-29.9524779,150.4979359
2413,2404,UPPER BINGARA,NSW,-29.871532,150.49786,-30.0698426,150.6647645
2414,2404,WHITLOW,NSW,-29.89153536,150.7354843,-29.8621,150.687
2415,2405,BOOMI,NSW,-28.894651,149.647249,-28.7236387,149.5735745
2416,2405,GARAH,NSW,-28.894651,149.647249,-29.0605189,149.6258247
2417,2406,MUNGINDI,NSW,-28.893724,148.847796,-28.9041572,149.0408494
2418,2406,MUNGINDI,QLD,-28.95352658,148.7670014,0,0
2419,2406,WEEMELAH,NSW,-28.893724,148.847796,-28.9041572,149.0408494
2420,2408,BLUE NOBBY,NSW,-29.02809007,150.5788791,-28.9875,150.614
2421,2408,MUNGLE,NSW,-29.035918,150.435032,-28.9306,150.285
2422,2408,NORTH STAR,NSW,-29.035918,150.435032,-28.9305337,150.3930381
2423,2408,YALLAROI,NSW,-29.11854168,150.5199163,-29.0377,150.483
2424,2409,BOGGABILLA,NSW,-28.707837,150.185847,-28.6053778,150.3603861
2425,2409,BOONAL,NSW,-28.76070035,150.5515363,-28.7362478,150.6249475
2426,2410,TWIN RIVERS,NSW,-28.70513532,150.6884812,-28.6580603,150.7879003
2427,2410,YETMAN,NSW,-28.901048,150.742604,-29.0374972,150.8678415
2428,2411,CROPPA CREEK,NSW,-29.131193,150.307886,-29.1063577,150.3269061
2429,2415,MONKERAI,NSW,-32.306267,151.888327,-32.3078035,151.8372648
2430,2415,NOOROO,NSW,-32.306267,151.888327,-32.3952311,151.9005389
2431,2415,STROUD ROAD,NSW,-32.306267,151.888327,-32.3458136,151.9439683
2432,2415,UPPER KARUAH RIVER,NSW,-32.16526685,151.7445251,-32.2055836,151.8060401
2433,2415,WEISMANTELS,NSW,-32.306267,151.888327,-32.261492,151.9118204
2434,2420,ALISON,NSW,-32.239696,151.685456,-32.4252863,151.7765771
2435,2420,BANDON GROVE,NSW,-32.239696,151.685456,-32.2568335,151.7129877
2436,2420,BENDOLBA,NSW,-32.239696,151.685456,-32.3353386,151.7305273
2437,2420,BROOKFIELD,NSW,-32.239696,151.685456,-32.5094808,151.7590329
2438,2420,BROWNMORE,NSW,-32.239696,151.685456,-32.3297,151.747
2439,2420,CAMBRA,NSW,-32.239696,151.685456,-32.4420615,151.8752968
2440,2420,CHICHESTER,NSW,-32.239696,151.685456,-32.2133652,151.6413868
2441,2420,DINGADEE,NSW,-32.239696,151.685456,-32.3297,151.747
2442,2420,DUNGOG,NSW,-32.239696,151.685456,-32.4046634,151.7524146
2443,2420,DUSODIE,NSW,-32.239696,151.685456,-32.2642,151.696
2444,2420,FLAT TOPS,NSW,-32.239696,151.685456,-32.4644888,151.8120164
2445,2420,FOSTERTON,NSW,-32.239696,151.685456,-32.3495423,151.7648808
2446,2420,HANLEYS CREEK,NSW,-32.41767413,151.6835195,-32.4247981,151.673681
2447,2420,HILLDALE,NSW,-32.239696,151.685456,-32.506964,151.6501526
2448,2420,MAIN CREEK,NSW,-32.239696,151.685456,-32.2976651,151.7846188
2449,2420,MARSHDALE,NSW,-32.239696,151.685456,-32.43499,151.7977788
2450,2420,MARTINS CREEK,NSW,-32.239696,151.685456,-32.55,151.616667
2451,2420,MUNNI,NSW,-32.239696,151.685456,-32.3334214,151.6691468
2452,2420,SALISBURY,NSW,-32.239696,151.685456,-32.2188788,151.5625148
2453,2420,STROUD HILL,NSW,-32.37931999,151.8123007,-32.3843998,151.7864466
2454,2420,SUGARLOAF,NSW,-32.38124101,151.6912683,-32.3897728,151.7188341
2455,2420,TABBIL CREEK,NSW,-32.42249509,151.7323463,-32.414744,151.7395993
2456,2420,TILLEGRA,NSW,-32.239696,151.685456,-32.3297,151.747
2457,2420,UNDERBANK,NSW,-32.239696,151.685456,-32.2817124,151.6052325
2458,2420,UPPER CHICHESTER,NSW,-32.239696,151.685456,-32.2134,151.641
